,Adj Close,Close,High,Low,Open,Volume
2000-01-04,56000,2400,24900,2490,1513,2400
2000-01-05,84000,2350,23800,2470,1446,2470
2000-01-06,55000,2260,23000,2435,1397,2380
2000-01-07,77000,2300,23500,2400,1428,2300
2000-01-10,106000,2280,24000,2430,1458,2430
2000-01-11,68000,2320,23700,2450,1440,2400
2000-01-12,57000,2280,22800,2400,1385,2400
2000-01-13,87000,2155,21900,2280,1330,2280
2000-01-14,218000,2190,22500,2340,1367,2200
2000-01-17,36000,2270,22700,2340,1379,2270
2000-01-18,52000,2280,22800,2330,1385,2280
2000-01-19,119000,2160,22700,2300,1379,2280
2000-01-20,29000,2040,20800,2260,1264,2150
2000-01-21,23000,2035,21200,2120,1288,2080
2000-01-24,22000,2090,20900,2160,1270,2120
2000-01-25,38000,1985,19900,2100,1209,2100
2000-01-26,37000,1960,19600,2020,1191,1995
2000-01-27,47000,1950,21200,2150,1288,1990
2000-01-28,50000,2120,21350,2200,1297,2120
2000-01-31,39000,2030,20700,2180,1258,2135
2000-02-01,59000,2060,20700,2125,1258,2070
2000-02-02,42000,2030,21000,2100,1276,2070
2000-02-03,24000,2030,21000,2135,1276,2110
2000-02-04,0,2100,21000,2100,1276,2100
2000-02-07,59000,2100,21900,2230,1330,2100
2000-02-08,50000,2105,21300,2220,1294,2200
2000-02-09,33000,2060,20600,2195,1251,2130
2000-02-10,27000,2000,20000,2045,1215,2000
2000-02-11,28000,1920,19800,2045,1203,2000
2000-02-14,62000,1840,18500,1975,1124,1900
2000-02-15,73000,1750,17500,1850,1063,1850
2000-02-16,37000,1700,17700,1850,1075,1750
2000-02-17,60000,1660,17650,1800,1072,1770
2000-02-18,72000,1765,18000,1895,1093,1765
2000-02-21,48000,1610,16800,1850,1021,1800
2000-02-22,47000,1690,17000,1750,1033,1700
2000-02-23,68000,1720,18000,1870,1093,1720
2000-02-24,193000,1800,20700,2070,1258,1800
2000-02-25,57000,2380,23800,2380,1446,2380
2000-02-28,371000,2480,27350,2735,1662,2735
2000-02-29,281000,2400,25200,2790,1531,2735
2000-03-01,0,2520,25200,2520,1531,2520
2000-03-02,464000,2420,27000,2895,1640,2690
2000-03-03,234000,2450,26000,2800,1580,2740
2000-03-06,428000,2600,29900,2990,1817,2700
2000-03-07,255000,2800,28900,3100,1756,2950
2000-03-08,125000,2660,26900,2880,1634,2880
2000-03-09,206000,2690,29000,3050,1762,2690
2000-03-10,176000,2750,29200,3040,1774,2900
2000-03-13,121000,2810,29000,2910,1762,2810
2000-03-14,88000,2710,27500,2950,1671,2850
2000-03-15,73000,2500,26000,2740,1580,2740
2000-03-16,82000,2520,25500,2800,1549,2600
2000-03-17,145000,2550,26500,2740,1610,2620
2000-03-20,227000,2600,29400,3045,1786,2690
2000-03-21,188000,2780,29900,3000,1817,2880
2000-03-22,463000,2950,32000,3250,1944,3050
2000-03-23,234000,3010,31000,3300,1884,3300
2000-03-24,175000,2810,29100,3100,1768,3100
2000-03-27,184000,2630,27200,2870,1653,2630
2000-03-28,145000,2670,26700,2840,1622,2720
2000-03-29,196000,2690,27500,2900,1671,2700
2000-03-30,91000,2560,25600,2700,1555,2700
2000-03-31,64000,2430,25600,2680,1555,2550
2000-04-03,45000,2500,25100,2700,1525,2610
2000-04-04,39000,2240,23600,2510,1434,2510
2000-04-05,0,2360,23600,2360,1434,2360
2000-04-06,15000,2265,23800,2450,1446,2360
2000-04-07,35000,2080,24450,2450,1485,2080
2000-04-10,36000,2310,23750,2530,1443,2530
2000-04-11,42000,2260,23500,2400,1428,2330
2000-04-12,49000,2000,21650,2260,1315,2250
2000-04-13,0,2165,21650,2165,1315,2165
2000-04-14,71000,2110,21700,2270,1318,2165
2000-04-17,44000,1845,18800,2125,1142,2125
2000-04-18,69000,1850,19700,2020,1197,1850
2000-04-19,105000,1920,21500,2200,1306,1970
2000-04-20,0,2150,21500,2150,1306,2150
2000-04-21,0,2150,21500,2150,1306,2150
2000-04-24,159700,2200,2245,2470,1364,2240
2000-04-25,41200,2000,2040,2290,1239,2245
2000-04-26,66300,1820,1980,2070,1203,2040
2000-04-27,45700,1750,1850,1960,1124,1910
2000-04-28,34200,1780,1900,1900,1154,1840
2000-05-01,0,1900,1900,1900,1154,1900
2000-05-02,10000,1850,1850,1930,1124,1900
2000-05-03,10600,1780,1860,1980,1130,1850
2000-05-04,35300,1720,1870,1950,1136,1720
2000-05-05,0,1870,1870,1870,1136,1870
2000-05-08,23800,1820,1820,2000,1106,2000
2000-05-09,0,1820,1820,1820,1106,1820
2000-05-10,33500,1720,1860,1900,1130,1755
2000-05-11,0,1860,1860,1860,1130,1860
2000-05-12,14200,1720,1750,1830,1063,1830
2000-05-15,22800,1610,1620,1700,984,1610
2000-05-16,19200,1570,1600,1750,972,1650
2000-05-17,47200,1430,1540,1690,935,1600
2000-05-18,31900,1360,1380,1490,838,1420
2000-05-19,35100,1280,1350,1500,820,1390
2000-05-22,27700,1290,1290,1425,784,1350
2000-05-23,56600,1275,1390,1400,844,1305
2000-05-24,79200,1290,1595,1595,969,1290
2000-05-25,100000,1620,1750,1830,1063,1640
2000-05-26,78300,1490,1490,1705,905,1705
2000-05-29,20200,1350,1405,1575,853,1350
2000-05-30,0,1405,1405,1405,853,1405
2000-05-31,60200,1450,1600,1700,972,1450
2000-06-01,47000,1510,1530,1650,929,1650
2000-06-02,86900,1515,1540,1670,935,1550
2000-06-05,72400,1580,1700,1710,1033,1580
2000-06-06,0,1700,1700,1700,1033,1700
2000-06-07,46600,1650,1680,1840,1021,1840
2000-06-08,48100,1520,1585,1700,963,1610
2000-06-09,49300,1495,1550,1600,942,1500
2000-06-12,33500,1450,1535,1590,932,1500
2000-06-13,41200,1500,1535,1580,932,1535
2000-06-14,15600,1480,1490,1540,905,1500
2000-06-15,23900,1420,1430,1510,869,1470
2000-06-16,15900,1385,1430,1490,869,1420
2000-06-19,14600,1365,1450,1490,881,1365
2000-06-20,38000,1450,1540,1575,935,1450
2000-06-21,9000,1500,1500,1570,911,1515
2000-06-22,14200,1435,1490,1525,905,1435
2000-06-23,17400,1480,1510,1550,917,1550
2000-06-26,29100,1510,1525,1580,926,1520
2000-06-27,42600,1530,1570,1580,954,1580
2000-06-28,41200,1500,1560,1610,948,1610
2000-06-29,56600,1565,1600,1670,972,1610
2000-06-30,34600,1550,1600,1630,972,1550
2000-07-03,123600,1605,1710,1750,1039,1680
2000-07-04,66900,1670,1710,1790,1039,1730
2000-07-05,33000,1630,1640,1740,996,1710
2000-07-06,46000,1650,1700,1700,1033,1650
2000-07-07,150500,1655,1900,1955,1154,1700
2000-07-10,63000,1800,1840,1935,1118,1900
2000-07-11,46400,1780,1800,1935,1093,1800
2000-07-12,14800,1760,1780,1860,1081,1860
2000-07-13,32600,1700,1790,1870,1087,1780
2000-07-14,43200,1620,1725,1800,1048,1800
2000-07-17,0,1725,1725,1725,1048,1725
2000-07-18,17000,1665,1705,1800,1036,1800
2000-07-19,17000,1665,1705,1800,1036,1800
2000-07-20,17300,1600,1600,1700,972,1650
2000-07-21,14600,1580,1600,1700,972,1700
2000-07-24,24400,1475,1500,1600,911,1600
2000-07-25,13900,1450,1540,1550,935,1460
2000-07-26,5100,1480,1580,1580,960,1540
2000-07-27,31700,1510,1670,1670,1014,1560
2000-07-28,29300,1550,1600,1690,972,1650
2000-07-31,7200,1560,1640,1680,996,1620
2000-08-01,18900,1560,1660,1660,1008,1560
2000-08-02,13400,1540,1595,1670,969,1540
2000-08-03,26100,1570,1595,1660,969,1610
2000-08-04,19500,1450,1530,1580,929,1530
2000-08-07,7600,1480,1500,1590,911,1590
2000-08-08,31800,1490,1500,1560,911,1500
2000-08-09,28400,1490,1550,1555,942,1490
2000-08-10,11500,1520,1550,1580,942,1570
2000-08-11,34900,1550,1560,1630,948,1580
2000-08-14,45500,1560,1700,1735,1033,1600
2000-08-15,0,1700,1700,1700,1033,1700
2000-08-16,35500,1620,1650,1790,1002,1750
2000-08-17,28900,1600,1640,1650,996,1600
2000-08-18,17800,1600,1645,1690,999,1650
2000-08-21,23300,1580,1620,1670,984,1660
2000-08-22,28600,1600,1660,1670,1008,1650
2000-08-23,11200,1600,1650,1680,1002,1680
2000-08-24,192300,1650,1800,1880,1093,1650
2000-08-25,50900,1700,1750,1850,1063,1800
2000-08-28,202100,1760,1860,1860,1130,1760
2000-08-29,95700,1750,1770,1900,1075,1900
2000-08-30,40300,1730,1840,1850,1118,1790
2000-08-31,40100,1760,1825,1870,1109,1850
2000-09-01,39000,1770,1810,1825,1100,1825
2000-09-04,24300,1780,1835,1860,1115,1790
2000-09-05,600200,1900,2110,2110,1282,2040
2000-09-06,911400,2225,2425,2425,1473,2340
2000-09-07,458500,2160,2210,2520,1343,2495
2000-09-08,248100,1940,1945,2300,1182,2280
2000-09-11,0,1945,1945,1945,1182,1945
2000-09-12,0,1945,1945,1945,1182,1945
2000-09-13,0,1945,1945,1945,1182,1945
2000-09-14,141600,1790,2000,2030,1215,1870
